Year,CountryOrigin,CountryOriginISO,CountryAsylum,CountryAsylumISO,Female0-4,Female5-11,Female12-17,Female18-59,Female60,FemaleOther,FemaleTotal,Male0-4,Male0-4,Male5-11,Male12-17,Male18-59,Male60,MaleOther,Total
2022,Afghanistan,AFG,Kuwait,KWT,0,0,5,6,0,0,11,0,0,6,0,0,0,6,17
2022,Egypt,EGY,Kuwait,KWT,0,0,0,6,0,0,6,0,0,0,15,0,0,15,21
2022,Djibouti,DJI,Kuwait,KWT,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5
2022,Eritrea,ERI,Kuwait,KWT,0,0,0,11,0,0,11,0,0,5,16,0,0,21,32
2022,Ethiopia,ETH,Kuwait,KWT,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2022,Palestinian,PSE,Kuwait,KWT,0,5,0,0,0,0,5,0,0,0,5,0,0,5,10
2022,Iran (Islamic Rep. of),IRN,Kuwait,KWT,0,0,5,21,0,0,26,0,0,0,34,5,0,39,65
2022,Iraq,IRQ,Kuwait,KWT,8,18,36,190,25,0,277,0,28,41,204,26,0,299,576
2022,Jordan,JOR,Kuwait,KWT,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2022,Sri Lanka,LKA,Kuwait,KWT,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2022,Philippines,PHL,Kuwait,KWT,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Somalia,SOM,Kuwait,KWT,0,27,30,230,40,0,327,5,21,41,187,31,0,285,612
2022,Sudan,SDN,Kuwait,KWT,0,0,0,5,0,0,5,0,5,0,6,0,0,11,16
2022,Syrian Arab Rep.,SYR,Kuwait,KWT,5,24,18,66,10,0,123,10,19,20,70,11,0,130,253
2022,Yemen,YEM,Kuwait,KWT,0,0,0,5,0,0,5,0,9,0,0,0,0,9,14
2022,Central African Rep.,CAF,Liberia,LBR,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Cameroon,CMR,Liberia,LBR,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2022,Dem. Rep. of the Congo,COD,Liberia,LBR,0,6,5,14,0,0,25,0,0,8,0,0,0,8,33
2022,Guinea,GIN,Liberia,LBR,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Cote d'Ivoire,CIV,Liberia,LBR,62,133,86,302,19,0,602,50,96,82,382,17,0,627,1229
2022,Mali,MLI,Liberia,LBR,0,0,0,9,0,0,9,0,5,0,5,0,0,10,19
2022,Nigeria,NGA,Liberia,LBR,0,5,0,0,0,0,5,0,0,0,5,0,0,5,10
2022,Pakistan,PAK,Liberia,LBR,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7
2022,Rwanda,RWA,Liberia,LBR,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2022,Somalia,SOM,Liberia,LBR,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,South Sudan,SSD,Liberia,LBR,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2022,Sudan,SDN,Liberia,LBR,0,5,0,0,0,0,5,0,0,0,6,0,0,6,11
2022,Syrian Arab Rep.,SYR,Liberia,LBR,0,0,0,14,0,0,14,0,8,0,58,0,0,66,80
2022,Togo,TGO,Liberia,LBR,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Türkiye,TUR,Liberia,LBR,0,0,0,7,0,0,7,0,0,0,9,0,0,9,16
2022,Afghanistan,AFG,Libya,LBY,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5
2022,Cameroon,CMR,Libya,LBY,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Congo,COG,Libya,LBY,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5
2022,Eritrea,ERI,Libya,LBY,91,71,94,847,5,0,1108,99,70,831,3665,0,0,4665,5773
2022,Ethiopia,ETH,Libya,LBY,75,14,29,377,0,0,495,80,18,210,991,0,0,1299,1794
2022,Palestinian,PSE,Libya,LBY,46,118,94,320,30,0,608,41,108,99,289,53,0,590,1198
2022,Iraq,IRQ,Libya,LBY,0,30,5,69,5,0,109,0,0,12,78,5,0,95,204
2022,Liberia,LBR,Libya,LBY,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5
2022,Nigeria,NGA,Libya,LBY,0,0,0,0,0,0,0,0,7,14,0,0,0,21,21
2022,Somalia,SOM,Libya,LBY,26,0,48,162,0,0,236,29,5,181,463,0,0,678,914
2022,South Sudan,SSD,Libya,LBY,6,19,15,38,0,0,78,9,9,35,288,0,0,341,419
2022,Sudan,SDN,Libya,LBY,990,1112,642,3291,170,0,6205,1002,1177,1342,9709,392,0,13622,19827
2022,Syrian Arab Rep.,SYR,Libya,LBY,975,1575,875,3056,163,0,6644,1094,1595,1026,3924,179,0,7818,14462
2022,Türkiye,TUR,Libya,LBY,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2022,Yemen,YEM,Libya,LBY,5,8,7,12,0,0,32,6,0,6,36,0,0,48,80
2022,Afghanistan,AFG,Lebanon,LBN,5,6,0,16,0,0,27,0,0,0,17,0,0,17,44
2022,Algeria,DZA,Lebanon,LBN,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2022,Egypt,EGY,Lebanon,LBN,24,62,40,138,0,0,264,31,73,50,207,9,0,370,634
2022,Armenia,ARM,Lebanon,LBN,0,0,0,9,0,0,9,8,0,0,0,0,0,8,17
2022,Bahrain,BHR,Lebanon,LBN,0,0,5,0,0,0,5,0,0,0,13,0,0,13,18
2022,Bangladesh,BGD,Lebanon,LBN,9,12,5,65,0,0,91,5,6,0,44,0,0,55,146
2022,Cameroon,CMR,Lebanon,LBN,0,7,0,10,0,0,17,0,0,0,0,0,0,0,17
2022,Dem. Rep. of the Congo,COD,Lebanon,LBN,0,0,0,11,0,0,11,0,0,0,5,0,0,5,16
2022,Eritrea,ERI,Lebanon,LBN,0,0,0,28,5,0,33,0,0,0,0,0,0,0,33
2022,Ethiopia,ETH,Lebanon,LBN,63,32,0,1293,0,0,1388,84,15,0,56,0,0,155,1543
2022,Gambia,GMB,Lebanon,LBN,0,0,0,6,0,0,6,0,0,5,0,0,0,5,11
2022,Ghana,GHA,Lebanon,LBN,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Cote d'Ivoire,CIV,Lebanon,LBN,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,India,IND,Lebanon,LBN,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2022,Iran (Islamic Rep. of),IRN,Lebanon,LBN,0,0,0,37,0,0,37,0,8,10,34,0,0,52,89
2022,Iraq,IRQ,Lebanon,LBN,132,448,442,1678,295,0,2995,178,460,460,2250,321,0,3669,6664
2022,Jordan,JOR,Lebanon,LBN,0,14,11,47,5,0,77,5,6,0,43,0,0,54,131
2022,Kenya,KEN,Lebanon,LBN,0,0,0,13,0,0,13,5,0,0,0,0,0,5,18
2022,Kuwait,KWT,Lebanon,LBN,0,0,0,9,0,0,9,0,0,0,0,0,0,0,9
2022,Libya,LBY,Lebanon,LBN,0,6,5,5,0,0,16,0,0,0,11,0,0,11,27
2022,Sri Lanka,LKA,Lebanon,LBN,0,0,0,29,5,0,34,0,0,0,5,0,0,5,39
2022,Madagascar,MDG,Lebanon,LBN,0,0,0,12,0,0,12,5,0,0,0,0,0,5,17
2022,Rep. of Moldova,MDA,Lebanon,LBN,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2022,Morocco,MAR,Lebanon,LBN,0,0,0,11,0,0,11,0,0,0,0,0,0,0,11
2022,Nigeria,NGA,Lebanon,LBN,5,7,0,17,0,0,29,8,5,0,24,0,0,37,66
2022,Pakistan,PAK,Lebanon,LBN,0,0,6,8,0,0,14,0,5,0,0,0,0,5,19
2022,Philippines,PHL,Lebanon,LBN,0,0,0,29,0,0,29,0,0,0,0,0,0,0,29
2022,Saudi Arabia,SAU,Lebanon,LBN,0,5,0,0,0,0,5,0,0,6,0,0,0,6,11
2022,Sierra Leone,SLE,Lebanon,LBN,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Somalia,SOM,Lebanon,LBN,0,0,5,5,0,0,10,0,0,0,5,0,0,5,15
2022,South Sudan,SSD,Lebanon,LBN,0,0,7,5,0,0,12,0,0,9,14,0,0,23,35
2022,Sudan,SDN,Lebanon,LBN,160,103,23,143,5,0,434,175,82,26,1494,41,0,1818,2252
2022,Syrian Arab Rep.,SYR,Lebanon,LBN,53426,96451,68457,192833,11536,0,422703,55646,100164,71514,155293,9395,0,392012,814715
2022,Togo,TGO,Lebanon,LBN,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Tunisia,TUN,Lebanon,LBN,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2022,Türkiye,TUR,Lebanon,LBN,0,0,5,0,0,0,5,0,5,8,10,0,0,23,28
2022,Ukraine,UKR,Lebanon,LBN,0,0,0,11,0,0,11,0,0,5,0,0,0,5,16
2022,Yemen,YEM,Lebanon,LBN,0,16,6,37,0,0,59,6,10,0,61,0,0,77,136
2022,Cameroon,CMR,Lesotho,LSO,0,5,0,8,0,0,13,0,0,8,0,0,0,8,21
2022,Congo,COG,Lesotho,LSO,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2022,Dem. Rep. of the Congo,COD,Lesotho,LSO,16,36,21,95,0,0,168,17,41,27,100,5,0,190,358
2022,Eritrea,ERI,Lesotho,LSO,0,8,0,9,0,0,17,5,0,5,59,0,0,69,86
2022,Ethiopia,ETH,Lesotho,LSO,0,0,0,0,0,0,0,0,0,0,17,0,0,17,17
2022,Nigeria,NGA,Lesotho,LSO,0,7,0,0,0,0,7,0,0,0,5,0,0,5,12
2022,Pakistan,PAK,Lesotho,LSO,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Somalia,SOM,Lesotho,LSO,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Uganda,UGA,Lesotho,LSO,0,0,0,9,0,0,9,0,0,0,5,0,0,5,14
2022,Zambia,ZMB,Lesotho,LSO,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Zimbabwe,ZWE,Lesotho,LSO,9,0,0,0,0,0,9,0,0,0,0,0,0,0,9
2022,China,CHN,Liechtenstein,LIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2022,Eritrea,ERI,Liechtenstein,LIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2022,Iran (Islamic Rep. of),IRN,Liechtenstein,LIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2022,Iraq,IRQ,Liechtenstein,LIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2022,Somalia,SOM,Liechtenstein,LIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2022,Syrian Arab Rep.,SYR,Liechtenstein,LIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2022,Ukraine,UKR,Liechtenstein,LIE,0,0,0,0,0,254,254,0,0,0,0,0,143,143,402
2022,Afghanistan,AFG,Sri Lanka,LKA,0,6,11,15,0,0,32,8,0,10,32,5,0,55,87
2022,Belarus,BLR,Sri Lanka,LKA,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2022,Palestinian,PSE,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,India,IND,Sri Lanka,LKA,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5
2022,Iran (Islamic Rep. of),IRN,Sri Lanka,LKA,0,0,0,10,0,0,10,0,0,0,7,0,0,7,17
2022,Iraq,IRQ,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Myanmar,MMR,Sri Lanka,LKA,0,13,0,6,0,0,19,0,8,0,9,0,0,17,36
2022,Nigeria,NGA,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Pakistan,PAK,Sri Lanka,LKA,5,28,34,104,5,0,176,15,26,25,293,8,0,367,543
2022,Sudan,SDN,Sri Lanka,LKA,0,0,9,0,0,0,9,0,0,0,0,0,0,0,9
2022,Yemen,YEM,Sri Lanka,LKA,0,0,0,8,0,0,8,0,0,0,0,0,0,0,8
2022,Afghanistan,AFG,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274
2022,Egypt,EGY,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2022,Armenia,ARM,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2022,Azerbaijan,AZE,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
2022,Belarus,BLR,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584
2022,Cameroon,CMR,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2022,Cuba,CUB,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Eritrea,ERI,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2022,Ethiopia,ETH,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Georgia,GEO,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2022,India,IND,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Iran (Islamic Rep. of),IRN,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2022,Iraq,IRQ,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
2022,Kazakhstan,KAZ,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2022,Kyrgyzstan,KGZ,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Sri Lanka,LKA,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2022,Rep. of Moldova,MDA,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2022,Nigeria,NGA,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2022,Pakistan,PAK,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Russian Federation,RUS,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948
2022,Somalia,SOM,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2022,South Sudan,SSD,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2022,Stateless,XXA,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
2022,Syrian Arab Rep.,SYR,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493
2022,Tajikistan,TJK,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
2022,Türkiye,TUR,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2022,Ukraine,UKR,Lithuania,LTU,0,0,0,0,0,44275,44275,0,0,0,0,0,20835,20835,65175
2022,United States of America,USA,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Uzbekistan,UZB,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2022,Yemen,YEM,Lithuania,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2022,Afghanistan,AFG,Luxembourg,LUX,0,0,0,0,0,61,61,0,0,0,0,0,179,179,771
2022,Albania,ALB,Luxembourg,LUX,0,0,0,0,0,5,5,0,0,0,0,0,20,20,72
2022,Algeria,DZA,Luxembourg,LUX,0,0,0,0,0,5,5,0,0,0,0,0,15,15,50
2022,Angola,AGO,Luxembourg,LUX,0,0,0,0,0,5,5,0,0,0,0,0,5,5,19
2022,Egypt,EGY,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13
2022,Armenia,ARM,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Azerbaijan,AZE,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2022,Burundi,BDI,Luxembourg,LUX,0,0,0,0,0,5,5,0,0,0,0,0,15,15,25
2022,Bhutan,BTN,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Burkina Faso,BFA,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022,Belarus,BLR,Luxembourg,LUX,0,0,0,0,0,5,5,0,0,0,0,0,5,5,17
2022,Brazil,BRA,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022,Bosnia and Herzegovina,BIH,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2022,China,CHN,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2022,Cameroon,CMR,Luxembourg,LUX,0,0,0,0,0,12,12,0,0,0,0,0,23,23,74
2022,Dem. Rep. of the Congo,COD,Luxembourg,LUX,0,0,0,0,0,10,10,0,0,0,0,0,10,10,67
2022,Colombia,COL,Luxembourg,LUX,0,0,0,0,0,18,18,0,0,0,0,0,17,17,35
2022,Cabo Verde,CPV,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Eritrea,ERI,Luxembourg,LUX,0,0,0,0,0,110,110,0,0,0,0,0,230,230,2034
2022,Ethiopia,ETH,Luxembourg,LUX,0,0,0,0,0,11,11,0,0,0,0,0,34,34,115
2022,Gabon,GAB,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Gambia,GMB,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13
2022,Georgia,GEO,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,10,10,15
2022,Guinea-Bissau,GNB,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Guinea,GIN,Luxembourg,LUX,0,0,0,0,0,5,5,0,0,0,0,0,15,15,57
2022,Cote d'Ivoire,CIV,Luxembourg,LUX,0,0,0,0,0,10,10,0,0,0,0,0,5,5,32
2022,India,IND,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Iran (Islamic Rep. of),IRN,Luxembourg,LUX,0,0,0,0,0,40,40,0,0,0,0,0,55,55,350
2022,Iraq,IRQ,Luxembourg,LUX,0,0,0,0,0,15,15,0,0,0,0,0,65,65,917
2022,Kyrgyzstan,KGZ,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Dem. People's Rep. of Korea,PRK,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2022,Kuwait,KWT,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,10,10,16
2022,Liberia,LBR,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Libya,LBY,Luxembourg,LUX,0,0,0,0,0,10,10,0,0,0,0,0,15,15,34
2022,Lebanon,LBN,Luxembourg,LUX,0,0,0,0,0,5,5,0,0,0,0,0,5,5,18
2022,Sri Lanka,LKA,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Mauritania,MRT,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2022,North Macedonia,MKD,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2022,Mexico,MEX,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Mali,MLI,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
2022,Montenegro,MNE,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022,Morocco,MAR,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,25,25,33
2022,Myanmar,MMR,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Niger,NER,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2022,Nigeria,NGA,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,21
2022,Pakistan,PAK,Luxembourg,LUX,0,0,0,0,0,5,5,0,0,0,0,0,5,5,10
2022,Peru,PER,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2022,Russian Federation,RUS,Luxembourg,LUX,0,0,0,0,0,5,5,0,0,0,0,0,15,15,59
2022,Rwanda,RWA,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2022,El Salvador,SLV,Luxembourg,LUX,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10
2022,Senegal,SEN,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,19
2022,Somalia,SOM,Luxembourg,LUX,0,0,0,0,0,13,13,0,0,0,0,0,22,22,104
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,Luxembourg,LUX,0,0,0,0,0,10,10,0,0,0,0,0,5,5,160
2022,South Sudan,SSD,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2022,Stateless,XXA,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
2022,Sudan,SDN,Luxembourg,LUX,0,0,0,0,0,5,5,0,0,0,0,0,20,20,103
2022,Syrian Arab Rep.,SYR,Luxembourg,LUX,0,0,0,0,0,261,261,0,0,0,0,0,679,679,3852
2022,United Rep. of Tanzania,TZA,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2022,Tajikistan,TJK,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2022,Turkmenistan,TKM,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Togo,TGO,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13
2022,Tunisia,TUN,Luxembourg,LUX,0,0,0,0,0,5,5,0,0,0,0,0,20,20,36
2022,Türkiye,TUR,Luxembourg,LUX,0,0,0,0,0,31,31,0,0,0,0,0,79,79,264
2022,Uganda,UGA,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Unknown ,UNK,Luxembourg,LUX,0,0,0,0,0,5,5,0,0,0,0,0,35,35,57
2022,Ukraine,UKR,Luxembourg,LUX,0,0,0,0,0,3063,3063,0,0,0,0,0,1452,1452,4525
2022,Venezuela (Bolivarian Republic of),VEN,Luxembourg,LUX,0,0,0,0,0,82,82,0,0,0,0,0,98,98,188
2022,Yemen,YEM,Luxembourg,LUX,0,0,0,0,0,0,0,0,0,0,0,0,5,5,42
2022,Zimbabwe,ZWE,Luxembourg,LUX,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5
2022,Afghanistan,AFG,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
2022,Egypt,EGY,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2022,Armenia,ARM,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2022,Azerbaijan,AZE,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2022,Bangladesh,BGD,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Belarus,BLR,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
2022,China,CHN,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Eritrea,ERI,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2022,Palestinian,PSE,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2022,Georgia,GEO,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2022,India,IND,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2022,Iran (Islamic Rep. of),IRN,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
2022,Iraq,IRQ,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2022,Israel,ISR,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2022,Kazakhstan,KAZ,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2022,Kyrgyzstan,KGZ,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Lebanon,LBN,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Sri Lanka,LKA,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Rep. of Moldova,MDA,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2022,Pakistan,PAK,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2022,Russian Federation,RUS,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
2022,Somalia,SOM,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Syrian Arab Rep.,SYR,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330
2022,Tajikistan,TJK,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2022,Türkiye,TUR,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2022,Unknown ,UNK,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2022,Ukraine,UKR,Latvia,LVA,0,0,0,0,0,24192,24192,0,0,0,0,0,13608,13608,37810
2022,United States of America,USA,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2022,Uzbekistan,UZB,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2022,Afghanistan,AFG,Madagascar,MDG,0,0,0,6,0,0,6,0,0,0,10,0,0,10,16
2022,Dem. Rep. of the Congo,COD,Madagascar,MDG,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Pakistan,PAK,Madagascar,MDG,0,0,18,55,13,0,86,5,5,15,67,10,0,102,188
2022,Syrian Arab Rep.,SYR,Madagascar,MDG,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2022,Yemen,YEM,Madagascar,MDG,0,0,0,14,0,0,14,0,0,0,5,0,0,5,19
2022,Benin,BEN,Mauritania,MRT,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2022,Burkina Faso,BFA,Mauritania,MRT,6,12,0,19,0,0,37,6,7,0,83,0,0,96,133
2022,Central African Rep.,CAF,Mauritania,MRT,35,91,75,215,11,0,427,36,67,54,191,5,0,353,780
2022,Chad,TCD,Mauritania,MRT,0,0,0,7,0,0,7,0,0,0,8,0,0,8,15
2022,China,CHN,Mauritania,MRT,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2022,Cameroon,CMR,Mauritania,MRT,5,6,0,57,0,0,68,7,0,5,106,0,0,118,186
2022,Congo,COG,Mauritania,MRT,0,0,0,8,0,0,8,0,0,6,16,0,0,22,30
2022,Dem. Rep. of the Congo,COD,Mauritania,MRT,0,7,14,11,0,0,32,0,7,0,23,0,0,30,62
2022,Ethiopia,ETH,Mauritania,MRT,0,0,0,8,0,0,8,0,0,0,8,0,0,8,16
2022,Gambia,GMB,Mauritania,MRT,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2022,Palestinian,PSE,Mauritania,MRT,0,7,14,27,0,0,48,5,12,0,45,5,0,67,115
